Accident ID,Final_Category_Path,Cosine,Rank,Selected,Below_UNCAT_Threshold,Parent,Parent_Sim,Parent_Margin,Parent_LowConf,Consolidated_Path,Evidence_Expected_Terms,Evidence_Matched_Terms,Evidence_Matched_Count,Evidence_Expected_Count,Evidence_Coverage,Evidence_Pass,Evidence_Reason,Description_Full,Consolidated_Path_Full,LeafSupport,AllowedDepth,Consolidated_Path_Render
235,consequenc > plant > property > equipment > leak > rupture > pipe leak,0.44582033157348633,1,True,False,consequences,0.44582033157348633,0.011310160160064697,True,consequenc > plant > property > equipment > leak > rupture > pipe leak,,,0,0,,True,accept_parent_backoff,Hydrogen sulfide leak from pipe at paper mill Hydrogen sulfide leak from pipe at paper mill. Workers may have been working on pipe contributing to the release.,consequenc > plant > property > equipment > leak > rupture > pipe leak,8.0,1,consequenc > Other (depth-capped)
236,incident type > explosion > chemical explosion,0.6412473917007446,1,True,False,Incident Type,0.6412473917007446,0.10293352603912354,False,incident type > explosion > chemical explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion occurred cleaning tantalum by means of nitric, hydrochloric and sulfuric acid solutions, causing hydrogen gas accumulation An explosion occurred while workers were cleaning a heavy, hard metal called tantalum by bathing it in vats containing acid solutions.",incident type > explosion > chemical explosion,184.0,3,incident type > explosion > chemical explosion
236,incident type > explosion > gas explosion,0.6138399839401245,2,True,False,Incident Type,0.6412473917007446,0.10293352603912354,False,incident type > explosion > gas explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion occurred cleaning tantalum by means of nitric, hydrochloric and sulfuric acid solutions, causing hydrogen gas accumulation An explosion occurred while workers were cleaning a heavy, hard metal called tantalum by bathing it in vats containing acid solutions.",incident type > explosion > gas explosion,123.0,3,incident type > explosion > gas explosion
237,incident type > explosion > chemical explosion,0.6108156442642212,1,True,False,Incident Type,0.6108156442642212,0.03573620319366455,False,incident type > explosion > chemical explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,explosion and flash fire at a petrochemical plant cleaning out a container An explosion and flash fire at a petrochemical plant killed one worker.,incident type > explosion > chemical explosion,184.0,3,incident type > explosion > chemical explosion
237,incident type > explosion,0.5951024293899536,2,True,False,Incident Type,0.6108156442642212,0.03573620319366455,False,incident type > explosion,explosion,explosion,1,1,1.0,True,accept_parent_backoff,explosion and flash fire at a petrochemical plant cleaning out a container An explosion and flash fire at a petrochemical plant killed one worker.,incident type > explosion,121.0,3,incident type > explosion
238,un-ignit,0.6261727809906006,1,True,False,un-ignited,0.6261727809906006,0.023047566413879395,True,un-ignit,,,0,0,,True,fallback_cosine,"Unexpected release and ignition of flammable liquids removing a valve in the dismantelling of a disused old furnace Workers were performing demolition on a disused furnace. While removing a 10 inch valve from a pipe used to supply coke gas fuel to the furnace, flammable liquid was unexpectedly released and ignited. The fire killed two workers.",un-ignit,1.0,1,un-ignit
239,incident type > explosion > chemical explosion,0.5466598272323608,1,True,False,Incident Type,0.5466598272323608,0.06728535890579224,False,incident type > explosion > chemical explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion occurred cleaning out a pressure vessel used to collect polymer waste at startup and shutdown on a polymer production line The explosion occurred at 2:45 a.m. while the workers were cleaning out a pressure vessel known as a ""knockout pot,"" which is used to collect polymer waste. The vessel was used to collect process wastes during the startup and shutdown of the polymer production line. On this occasion, production was shut down after an abortive start-up attempt. Three workers were killed in the explosion and fire.",incident type > explosion > chemical explosion,184.0,3,incident type > explosion > chemical explosion
239,incident type > explosion > gas explosion,0.537939190864563,2,True,False,Incident Type,0.5466598272323608,0.06728535890579224,False,incident type > explosion > gas explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion occurred cleaning out a pressure vessel used to collect polymer waste at startup and shutdown on a polymer production line The explosion occurred at 2:45 a.m. while the workers were cleaning out a pressure vessel known as a ""knockout pot,"" which is used to collect polymer waste. The vessel was used to collect process wastes during the startup and shutdown of the polymer production line. On this occasion, production was shut down after an abortive start-up attempt. Three workers were killed in the explosion and fire.",incident type > explosion > gas explosion,123.0,3,incident type > explosion > gas explosion
240,consequenc > fire > liquid substance fire > toxic cloud,0.6146938800811768,1,True,False,consequences,0.6146938800811768,0.053107500076293945,False,consequenc > fire > liquid substance fire > toxic cloud,toxic | cloud,toxic | cloud,2,2,1.0,True,pass_expected_terms,Fire and sulfuric acid spill and cloud of toxic mist at a refinery erupted from a tall storage tank A fire and sulfuric acid spill at the Motiva Enterprises refinery near Delaware City killed one person and injured eight others.,consequenc > fire > liquid substance fire > toxic cloud,9.0,3,consequenc > fire > liquid substance fire > Other (depth-capped)
240,consequenc > fire > gas > vapor substance fire > toxic cloud,0.5956969857215881,2,True,False,consequences,0.6146938800811768,0.053107500076293945,False,consequenc > fire > gas > vapor substance fire > toxic cloud,toxic | cloud,toxic | cloud,2,2,1.0,True,pass_expected_terms,Fire and sulfuric acid spill and cloud of toxic mist at a refinery erupted from a tall storage tank A fire and sulfuric acid spill at the Motiva Enterprises refinery near Delaware City killed one person and injured eight others.,consequenc > fire > gas > vapor substance fire > toxic cloud,9.0,3,consequenc > fire > gas > Other (depth-capped)
242,incident type > explosion > gas explosion,0.5941855907440186,1,True,False,Incident Type,0.5941855907440186,0.0447162389755249,False,incident type > explosion > gas explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion and fire from a natural gas pipe line leak at a storage facility Natural gas pipe line leak lead to explosion and fire in the town of Hutchinson, Kansas.",incident type > explosion > gas explosion,123.0,3,incident type > explosion > gas explosion
